ProviderNumber,HospitalName,HospitalOwner,City,PhoneNumber,State,Address1,Address2,Address3,ZipCode,CountyName,EmergencyService,Condition,MeasureName,HospitalType,MeasureCode,Stateavg,Score,Sample
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,90%,63 patients
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,scip-card-2,al_scip-card-2,91%,11 patients
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,acute care hospitals,scip-inf-1,al_scip-inf-1,88%,101 patients
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,acute care hospitals,scip-inf-2,al_scip-inf-2,91%,101 patients
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,93%,100 patients
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,empty,0 patients
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,100%,123 patients
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,87%,77 patients
10007,mizell memorial hospital,voluntary non-profit - private,opp,3344933541,al,702 n main st,empty,empty,36467,covington,no,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,88%,76 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,0%,1 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,100%,1 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,empty,0 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,empty,0 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,0%,1 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,empty,0 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,empty,0 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,4%,26 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,72%,39 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,75%,8 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,0%,5 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,25%,16 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,93%,15 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,acute care hospitals,pn-4,al_pn-4,33%,9 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,pn-5c,al_pn-5c,95%,21 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,pn-6,al_pn-6,62%,21 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,47%,15 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,scip-card-2,al_scip-card-2,100%,1 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,acute care hospitals,scip-inf-1,al_scip-inf-1,100%,2 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,acute care hospitals,scip-inf-2,al_scip-inf-2,100%,2 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,100%,2 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,empty,0 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,100%,4 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,100%,4 patients
10008,crenshaw community hospital,government - federal,luverne,3343353374,al,101 hospital circle,empty,empty,36049,crenshaw,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,100%,4 patients
10009,hartselle medical center,proprietary,hartselle,2567736511,al,201 pine street northwest,empty,empty,35640,morgan,yes,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,100%,6 patients
10009,hartselle medical center,proprietary,hartselle,2567736511,al,201 pine street northwest,empty,empty,35640,morgan,yes,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,100%,1 patients
