没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
( huntbsville hospital , 2562651000 ), 0.001000
( hf-1 , empty ), 0.001000
( hf-1 , ak_hf-1 ), 0.001000
( hf-1 , heart failure ), 0.040000
( scip-vte-1 , surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries ), 0.038000
( scip-vte-1 , al_scip-vte-1 ), 0.037000
( scip-vte-1 , ak_scip-vte-1 ), 0.001000
( scip-vte-1 , surgical infection prevention ), 0.038000
( pn-3b , pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics ), 0.041000
( pn-3b , al_pn-3b ), 0.040000
( pn-3b , ak_pn-3b ), 0.001000
( pn-3b , pneumonia ), 0.041000
( hf-2 , heart failure patients given an evaluation of left ventricular systolic (lvs) function ), 0.040000
( hf-2 , empty ), 0.001000
( hf-2 , al_hf-2 ), 0.040000
( hf-2 , ak_hf-2 ), 0.001000
( hf-2 , heart failure ), 0.041000
( scip-card-2 , surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery ), 0.040000
( scip-card-2 , al_scip-card-2 ), 0.039000
( scip-card-2 , ak_scip-card-2 ), 0.001000
( scip-card-2 , surgical infection prevention ), 0.039000
( scip-card-2 , syurgical infection prevention ), 0.001000
( ami-8a , heart attack patients given pci within 90 minutes of arrival ), 0.038000
( ami-8a , empty ), 0.001000
( ami-8a , al_ami-8a ), 0.039000
( ami-8a , heart attack ), 0.039000
( ami-5 , heart attack patients given beta blocker at discharge ), 0.040000
( ami-5 , al_ami-5 ), 0.040000
( ami-5 , heart attack ), 0.040000
( pn-4 , pneumonia patients given smoking cessation advice/counseling ), 0.040000
( pn-4 , al_pn-4 ), 0.039000
( pn-4 , ak_pn-4 ), 0.001000
( pn-4 , pneumonia ), 0.040000
( scip-inf-3 , surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery) ), 0.036000
( scip-inf-3 , surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery ), 0.001000
( scip-inf-3 , surgery patients whose preventive antibiotics were stopped at the right time (withni 24 hours after surgery) ), 0.001000
( scip-inf-3 , al_scip-inf-3 ), 0.037000
( scip-inf-3 , ak_scip-inf-3 ), 0.001000
( scip-inf-3 , surgical infection prevention ), 0.038000
( hf-3 , heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) ), 0.041000
( hf-3 , al_hf-3 ), 0.040000
( hf-3 , ak_hf-3 ), 0.001000
( hf-3 , heart failure ), 0.041000
( scip-vte-2 , patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery ), 0.039000
( scip-vte-2 , al_scip-vte-2 ), 0.037000
( scip-vte-2 , ak_scip-vte-2 ), 0.001000
( scip-vte-2 , empty ), 0.001000
( scip-vte-2 , surgical infection prevention ), 0.039000
( ami-3 , heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) ), 0.040000
( ami-3 , al_ami-3 ), 0.040000
( ami-3 , heart attack ), 0.040000
( ami-1 , heart attack patients given aspirin at arrival ), 0.038000
( ami-1 , heart attack patients given taspirin at arrival ), 0.001000
( ami-1 , heart attack patients gven aspirin at arrival ), 0.001000
( ami-1 , al_ami-1 ), 0.039000
( ami-1 , ak_ami-1 ), 0.001000
( ami-1 , heart attack ), 0.040000
( cac-3 , children and their caregivers who received a home management plan of care document while hospitalized for asthma ), 0.003000
( cac-3 , al_cac-3 ), 0.003000
( cac-3 , children s asthma care ), 0.003000
( pn-5c , pneumonia patients given initial antibiotic(s) within 6 hours after arrival ), 0.040000
( pn-5c , al_pn-5c ), 0.039000
( pn-5c , ak_pn-5c ), 0.001000
( pn-5c , pneumonia ), 0.040000
( scip-inf-6 , surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor) ), 0.037000
( scip-inf-6 , al_scip-inf-6 ), 0.036000
( scip-inf-6 , ak_scip-inf-6 ), 0.001000
( scip-inf-6 , surgical infection prevention ), 0.037000
( cac-1 , children who received reliever medication while hospitalized for asthma ), 0.003000
( cac-1 , al_cac-1 ), 0.003000
( cac-1 , children s asthma care ), 0.003000
( scip-inf-1 , surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection ), 0.039000
( scip-inf-1 , al_scip-inf-1 ), 0.038000
( scip-inf-1 , ak_scip-inf-1 ), 0.001000
( scip-inf-1 , surgical infection prevention ), 0.039000
( heart attack patients given aspirin at discharge , ami-2 ), 0.041000
( heart attack patients given taspirin at arrival , ami-1 ), 0.001000
( heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) , hf-3 ), 0.041000
( all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery , scip-inf-4 ), 0.037000
( heart attack patients given beta blocker at discharge , ami-5 ), 0.040000
( heart attack patients gven aspirin at arrival , ami-1 ), 0.001000
( children who received reliever medication while hospitalized for asthma , cac-1 ), 0.003000
( heart attack patients given aspirin at arrival , ami-1 ), 0.038000
( children and their caregivers who received a home management plan of care document while hospitalized for asthma , cac-3 ), 0.003000
( patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery , scip-vte-2 ), 0.039000
( heart attack patients given pci within 90 minutes of arrival , ami-8a ), 0.038000
( pneumonia patients given smoking cessation advice/counseling , pn-4 ), 0.040000
( surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery , scip-card-2 ), 0.040000
( surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery , scip-inf-2 ), 0.001000
( surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery , scip-inf-3 ), 0.001000
( pneumonia patients assessed and given pneumococcal vaccination , pn-2 ), 0.041000
( pneumonia patients given the most appropriate initial antibiotic(s) , pn-6 ), 0.039000
( heart attack patients given fibrinolytic medication within 30 minutes of arrival , ami-7a ), 0.039000
( children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma , cac-2 ), 0.003000
( surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection , scip-inf-1 ), 0.039000
( heart failure patients given discharge instructions , hf-1 ), 0.040000
( heart failure patients given an evaluation of left ventricular systolic (lvs) function , hf-2 ), 0.040000
( heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) , ami-3 ), 0.040000
( pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics , pn-3b ), 0.041000
( pneumonia patients given initial antibiotic(s) within 6 hours after arrival , pn-5c ), 0.040000
( surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor) , scip-inf-6 ), 0.037000
( surgery patients who were given the  right kind  of antibiotic to help prevent infection , scip-inf-2 ), 0.038000
( surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries , scip-vte-1 ), 0.038000
( heart attack patients given smoking cessation advice/counseling , ami-4 ), 0.040000
( surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery) , scip-inf-3 ), 0.036000
( surgery patients whose preventive antibiotics were stopped at the right time (withni 24 hours after surgery) , scip-inf-3 ), 0.001000
( heart failure patients given smoking cessation advice/counseling , hf-4 ), 0.041000
( pneumonia patients assessed and given influenza vaccination , pn-7 ), 0.040000
( pneumonia patents given the most appropriate initial antibiotic(s) , pn-6 ), 0.001000
( elba , coffee ), 0.025000
( andalusai , covington ), 0.001000
( thomasville , clarke ), 0.024000
( montgomery , montgomery ), 0.050000
( dothan , houston ), 0.042000
( enterprise , coffee ), 0.025000
( luverne , crenshaw ), 0.025000
( oneonta , blount ), 0.020000
( alabaster , shelby ), 0.024000
( alabaster , helby ), 0.001000
( cullman , cullman ), 0.024000
( opelika , lee ), 0.025000
( gadsden , etowah ), 0.052000
( gadsden , eowah ), 0.001000
( prattville , autauga ), 0.019000
( guntersville , marshall ), 0.025000
( opp , covington ), 0.025000
( clanton , chilton ), 0.025000
( fort payne , de kalb ), 0.024000
( fort payne , empty ), 0.001000
( centre , cherokee ), 0.024000
( centre , empty ), 0.001000
( sheffield , jefferson ), 0.025000
( decatur , morgan ), 0.001000
( mobile , mobile ), 0.013000
( valley , chambers ), 0.025000
( winfield , marion ), 0.025000
( georgiana , butler ), 0.025000
( anchorage , anchorage ), 0.018000
( anniston , calhoun ), 0.028000
( florence , lauderdale ), 0.025000
( wedowee , randolph ), 0.025000
( dcullman , cullman ), 0.001000
( ozark , dale ), 0.025000
( andalusia , covington ), 0.024000
( huntsville , madison ), 0.028000
( fayette , fayette ), 0.025000
( sylacauga , talladega ), 0.018000
( tallassee , elmore ), 0.025000
( hartselle , morgan ), 0.025000
( boaz , marshall ), 0.025000
( irmingham , jefferson ), 0.001000
( bethel , bethel ), 0.002000
( hamilton , marion ), 0.025000
( russellville , franklin ), 0.002000
( birmingham , jefferson ), 0.078000
( birmingham , jeferson ), 0.001000
[['MeasureCode', 'MeasureName'], ['Condition'], ['Stateavg'], ['HospitalName', 'ProviderNumber'], ['HospitalOwner'], ['Address1'], ['City'], ['CountyName'], ['PhoneNumber'], ['State'], ['ZipCode'], ['EmergencyService']]
{0: {1, 2}, 1: set(), 2: set(), 3: {4, 5, 6, 8, 9, 10}, 4: set(), 5: set(), 6: {7}, 7: set(), 8: set(), 9: set(), 10: {11}, 11: set()}
[0, 3, 1, 2, 4, 5, 6, 8, 9, 10, 7, 11]
{'MeasureCode': 0, 'MeasureName': 0, 'Condition': 1, 'Stateavg': 2, 'HospitalName': 3, 'ProviderNumber': 3, 'HospitalOwner': 4, 'Address1': 5, 'City': 6, 'CountyName': 7, 'PhoneNumber': 8, 'State': 9, 'ZipCode': 10, 'EmergencyService': 11}
0 0
0 0
0 1
0 2
3 3
3 3
3 4
3 5
3 6
3 8
3 9
3 10
6 7
10 11
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
maxp surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
syurgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
maxp surgical infection prevention
syurgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
maxp al_scip-card-2
ak_scip-card-2,0
surgical infection prevention,0
syurgical infection prevention,0
2053258100,0
2035258100,0
2563864556,0
2567688400,0
3343353374,0
2056208100,0
35233,0
35660,0
35631,0
36049,0
35007,0
32533,0
10018,0
maxp 10018
10019,0
10006,0
10008,0
10016,0
1720 university blvd,0
1300 south montgomery avenue,0
205 marengo street,0
101 hospital circle,0
1000 first street north,0
voluntary non-profit - private,0
government - hospital district or authority,0
voluntary non-profit - other,0
government - federal,0
voluntary non-profit - church,0
birmingham,0
sheffield,0
florence,0
luverne,0
alabaster,0
irmingham,0
al,0
l,0
2053258100,0
2035258100,0
2563864556,0
2567688400,0
3343353374,0
2056208100,0
35233,0
35660,0
35631,0
36049,0
35007,0
32533,0
10018,0
10019,0
10006,0
10008,0
10016,0
1720 university blvd,0
1300 south montgomery avenue,0
205 marengo street,0
101 hospital circle,0
1000 first street north,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
government - hospital district or authority,0
voluntary non-profit - other,0
government - federal,0
voluntary non-profit - church,0
birmingham,0
sheffield,0
florence,0
luverne,0
alabaster,0
irmingham,0
al,0
l,0
2053258100,0
2035258100,0
2563864556,0
2567688400,0
3343353374,0
2056208100,0
35233,0
35660,0
35631,0
36049,0
35007,0
32533,0
10018,0
10019,0
10006,0
10008,0
10016,0
1720 university blvd,0
maxp 1720 university blvd
1300 south montgomery avenue,0
205 marengo street,0
101 hospital circle,0
1000 first street north,0
voluntary non-profit - private,0
government - hospital district or authority,0
voluntary non-profit - other,0
government - federal,0
voluntary non-profit - church,0
birmingham,0
sheffield,0
florence,0
luverne,0
alabaster,0
irmingham,0
al,0
l,0
2053258100,0
2035258100,0
2563864556,0
2567688400,0
3343353374,0
2056208100,0
35233,0
35660,0
35631,0
36049,0
35007,0
32533,0
10018,0
10019,0
10006,0
10008,0
10016,0
1720 university blvd,0
1300 south montgomery avenue,0
205 marengo street,0
101 hospital circle,0
1000 first street north,0
voluntary non-profit - private,0
government - hospital district or authority,0
voluntary non-profit - other,0
government - federal,0
voluntary non-profit - church,0
birmingham,0
maxp birmingham
sheffield,0
florence,0
luverne,0
alabaster,0
irmingham,0
al,0
l,0
2053258100,0
maxp 2053258100
2035258100,0
2563864556,0
2567688400,0
3343353374,0
2056208100,0
35233,0
35660,0
35631,0
36049,0
35007,0
32533,0
10018,0
10019,0
10006,0
10008,0
10016,0
1720 university blvd,0
1300 south montgomery avenue,0
