index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1499,flytecomm,0,empty,06:10 AM,0,09:13 AM
1500,flytecomm,0,12:30 AM,12:41 AM,0,05:26 AM
1501,flytecomm,0,04:00 PM,03:58 PM,06:46 PM,09:13 AM
1502,flytecomm,0,empty,07:56 AM,09:21 AM,empty
1503,flytecomm,0,empty,10:19 AM,0,01:19 PM
1504,flytecomm,0,09:05 AM,10:10 AM,12:35 PM,09:13 AM
1505,flytecomm,UA-3515-IAD-MSP,empty,08:26 AM,0,09:13 AM
1506,flytecomm,0,07:00 AM,07:25 AM,09:55 AM,09:13 AM
1507,flytecomm,0,04:15 PM,04:29 PM,07:55 PM,09:13 AM
1508,flytecomm,0,empty,10:55 AM,0,09:13 AM
1509,flytecomm,0,02:30 PM,02:48 PM,0,07:10 PM
1510,flytecomm,0,empty,08:00 AM,0,11:06 AM
1511,flytecomm,UA-2314-ATL-PHL,empty,03:04 PM,0,09:13 AM
1512,flytecomm,0,11:50 AM,12:13 PM,03:50 PM,09:13 AM
1513,flytecomm,0,empty,12:06 PM,0,01:14 PM
1514,flytecomm,0,06:00 AM,06:08 AM,09:20 AM,09:13 AM
1515,flytecomm,0,11:05 AM,11:30 AM,04:57 PM,09:13 AM
1516,flytecomm,0,06:00 AM,06:02 AM,0,10:27 AM
1517,flytecomm,0,08:40 AM,08:40 AM,0,10:56 AM
1518,flytecomm,0,10:15 AM,10:19 AM,12:10 PM,09:13 AM
1519,flytecomm,0,01:00 PM,02:04 PM,0,09:13 AM
1520,flytecomm,UA-854-SFO-IAH,empty,08:07 AM,0,09:13 AM
1521,flytecomm,UA-382-IAD-LAX,empty,12:56 PM,0,03:21 PM
1522,flytecomm,AA-4344-ORD-DTW,empty,12:14 PM,0,09:13 AM
1523,flytecomm,0,02:30 PM,02:26 PM,06:15 PM,09:13 AM
1524,flytecomm,0,12:00 PM,12:08 PM,01:45 PM,09:13 AM
1525,flytecomm,0,05:25 PM,05:22 PM,0,08:03 PM
1526,flytecomm,0,07:10 PM,empty,08:56 PM,empty
1527,flytecomm,0,10:40 AM,11:05 AM,02:45 PM,09:13 AM
1528,flytecomm,0,empty,01:43 PM,0,09:13 AM
1529,flytecomm,0,empty,03:36 PM,0,03:33 PM
1530,flytecomm,0,07:15 AM,07:21 AM,10:35 AM,09:13 AM
1531,flytecomm,0,06:30 PM,empty,07:25 PM,09:13 AM
1532,flytecomm,0,06:45 PM,06:55 PM,09:10 PM,09:13 AM
1533,flytecomm,0,12:00 PM,12:11 PM,03:15 PM,09:13 AM
1534,flytecomm,0,07:15 PM,empty,12:21 AM Dec 02,empty
1535,flytecomm,0,empty,02:38 PM,0,09:13 AM
1536,flytecomm,0,09:15 AM,09:14 AM,0,12:09 PM
1537,flytecomm,0,06:00 AM,06:56 AM,07:30 AM,09:13 AM
1538,flytecomm,0,07:10 AM,07:30 AM,09:35 AM,09:13 AM
1539,flytecomm,0,empty,05:09 PM,0,09:13 AM
1540,flytecomm,0,07:25 AM,07:39 AM,11:10 AM,09:13 AM
1541,flytecomm,0,03:50 PM,04:28 PM,06:23 PM,09:13 AM
1542,flytecomm,0,empty,04:37 PM,0,09:13 AM
1543,flytecomm,0,08:00 PM,08:23 PM,09:45 PM,09:13 AM
1544,flytecomm,CO-16-LAX-EWR,10:25 AM,empty,06:44 PM,empty
1545,flytecomm,0,empty,07:31 AM,0,09:13 AM
1546,flytecomm,0,10:40 AM,11:02 AM,02:59 PM,09:13 AM
1547,flytecomm,0,01:33 PM,01:31 PM,04:31 PM,09:13 AM
1548,flytecomm,0,12:15 PM,12:41 PM,0,09:13 AM
1549,flytecomm,0,01:29 PM,01:48 PM,0,04:17 PM
1550,flytecomm,0,11:55 PM,empty,5:50 AM Dec 02,09:13 AM
1551,flytecomm,0,empty,04:28 PM,12:29 AM,09:13 AM
1552,flytecomm,0,empty,empty,12:15 AM Dec 02,09:13 AM
1553,flytecomm,0,08:25 PM,empty,11:50 PM,09:56 AM
1554,flytecomm,0,06:59 AM,07:22 AM,10:34 AM,09:13 AM
1555,flytecomm,0,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1556,flytecomm,UA-3373-IAD-PHL,empty,08:37 AM,empty,09:13 AM
1557,flytecomm,0,01:30 PM,empty,03:50 PM,09:13 AM
1558,flytecomm,0,02:53 PM,03:01 PM,0,04:59 PM
1559,flytecomm,0,empty,07:41 AM,0,09:13 AM
1560,flytecomm,0,11:08 PM,empty,5:11 AMDec 02,empty
1561,flytecomm,0,05:30 PM,empty,06:09 PM,09:13 AM
1562,flytecomm,0,empty,01:45 PM,0,09:13 AM
1563,flytecomm,0,empty,11:47 AM,0,09:13 AM
1564,flytecomm,AA-3063-SLC-LAX,empty,08:40 PM,0,09:13 AM
1565,flytecomm,UA-2708-EWR-CLT,empty,03:04 PM,0,09:13 AM
1566,flytecomm,0,02:30 PM,02:48 PM,0,07:10 PM
1567,flytecomm,0,empty,09:43 AM,11:45 AM,empty
1568,flytecomm,0,02:35 PM,02:44 PM,04:05 PM,09:13 AM
1569,flytecomm,0,02:55 PM,03:27 PM,05:55 PM,09:13 AM
1570,flytecomm,0,07:15 AM,07:22 AM,11:35 AM,09:13 AM
1571,flytecomm,0,12:10 PM,12:10 PM,02:15 PM,09:13 AM
1572,flytecomm,0,07:55 AM,08:04 AM,11:05 AM,09:13 AM
1573,flytecomm,0,9:05 AM (-00:00),09:05 AM,11:53 AM,empty
1574,flytecomm,0,01:05 PM,01:19 PM,02:35 PM,09:13 AM
1575,flytecomm,0,empty,08:56 AM,0,09:13 AM
1576,flytecomm,0,03:05 PM,03:36 PM,06:30 PM,09:13 AM
1577,flytecomm,0,07:30 AM,08:04 AM,08:00 AM,09:13 AM
1578,flytecomm,0,04:00 PM,04:12 PM,06:40 PM,09:13 AM
1579,flytecomm,0,11:35 AM,11:52 AM,02:25 PM,09:13 AM
1580,flytecomm,0,02:55 PM,03:31 PM,0,05:26 PM
1581,flytecomm,0,11:55 AM,11:43 AM,06:17 PM,09:56 AM
1582,flytecomm,0,10:40 AM,10:54 AM,12:55 PM,09:13 AM
1583,flytecomm,0,06:45 AM,06:57 AM,07:45 AM,09:13 AM
1584,flytecomm,0,04:00 PM,03:58 PM,0,06:36 PM
1585,flytecomm,0,06:00 AM,06:10 AM,06:40 AM,09:13 AM
1586,flytecomm,0,07:10 AM,07:39 AM,10:45 AM,09:13 AM
1587,flytecomm,0,07:10 AM,07:31 AM,03:30 PM,09:13 AM
1588,mytripandmore,0,07:45 PM,07:59 PM,10:30 PM,empty
1589,mytripandmore,0,empty,07:42 PM,0,empty
1590,mytripandmore,0,empty,09:01 AM,9:54aDec 1,empty
1591,mytripandmore,AA-1640-MIA-MCO,06:30 PM,empty,07:25 PM,empty
1592,mytripandmore,0,03:27 PM,03:28 PM,0,05:17 PM
1593,mytripandmore,0,empty,10:53 AM,11:19aDec 1,empty
1594,mytripandmore,0,11:25 PM,empty,6:55 AM Dec 02,empty
1595,mytripandmore,0,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1596,mytripandmore,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM
1597,mytripandmore,0,empty,10:19 AM,01:16 PM,01:19 PM
1598,mytripandmore,0,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1599,mytripandmore,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1600,mytripandmore,0,empty,12:06 PM,01:17 PM,01:14 PM
1601,mytripandmore,0,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1602,mytripandmore,0,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1603,mytripandmore,0,10:15 AM,10:19 AM,0,11:50 AM
1604,mytripandmore,0,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1605,mytripandmore,0,empty,12:56 PM,03:03 PM,empty
1606,mytripandmore,0,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1607,mytripandmore,0,empty,12:14 PM,02:00 PM,02:10 PM
1608,mytripandmore,0,12:00 PM,12:08 PM,01:45 PM,01:15 PM
1609,mytripandmore,0,07:10 PM,08:36 PM,10:48 PM,empty
1610,mytripandmore,0,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1611,mytripandmore,0,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1612,mytripandmore,0,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1613,mytripandmore,0,empty,05:09 PM,08:05 PM,07:55 PM
1614,mytripandmore,0,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1615,mytripandmore,0,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1616,mytripandmore,0,empty,07:31 AM,10:31aDec 1,10:47aDec 1
1617,mytripandmore,0,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1618,mytripandmore,0,04:25 PM,empty,12:29aDec 2,empty
1619,mytripandmore,0,09:00 PM,Not Available,12:15 AM Dec 02,Dec 02 Not Available
1620,mytripandmore,AA-2312-DFW-DTW,08:25 PM,empty,11:50 PM,empty
1621,mytripandmore,0,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1622,mytripandmore,0,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1623,mytripandmore,0,02:30 PM,02:26 PM,06:15 PM,08:45 AM
1624,mytripandmore,0,01:30 PM,empty,0,04:09 PM
1625,mytripandmore,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1626,mytripandmore,0,11:08 PM,empty,5:11 AMDec 02,empty
1627,mytripandmore,0,empty,08:40 PM,09:18 PM,empty
1628,mytripandmore,0,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1629,mytripandmore,0,empty,07:41 AM,Not Available,08:45 AM
1630,mytripandmore,0,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1631,mytripandmore,0,empty,09:05 AM,11:53aDec 1,12:09 PM
1632,mytripandmore,0,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1633,mytripandmore,0,empty,08:56 AM,10:40aDec 1,10:16aDec 1
1634,mytripandmore,0,empty,11:41 AM,05:25 PM,04:56 PM
1635,mytripandmore,0,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1636,mytripandmore,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1637,mytripandmore,0,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1638,ord,0,07:10 AM,07:16 AM,09:40 AM,09:32 AM
1639,ord,0,06:00 AM,06:56 AM,0,07:51 AM
1640,ord,0,07:10 AM,07:30 AM,0,09:31 AM
1641,ord,0,02:35 PM,02:44 PM,0,03:43 PM
1642,ord,0,07:15 AM,07:22 AM,0,11:06 AM
1643,ord,0,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1644,ord,0,empty,04:37 PM,11/30 7:35 PM,empty
1645,ord,0,01:05 PM,01:19 PM,0,03:13 PM
1646,ord,0,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1647,ord,0,07:30 AM,08:04 AM,0,08:06 AM
1648,ord,0,01:33 PM,01:31 PM,0,04:23 PM
1649,ord,0,12:15 PM,12:41 PM,0,02:46 PM
1650,ord,0,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1651,ord,0,11:55 PM,empty,5:50 AM Dec 02,empty
1652,ord,0,empty,11:41 AM,11/30 5:25 PM,empty
1653,ord,0,empty,12:14 PM,0,02:10 PM
1654,ord,0,07:45 PM,07:59 PM,10:30 PM,empty
1655,ord,0,10:40 AM,10:54 AM,0,12:50 PM
1656,ord,0,11:08 PM,empty,5:11 AMDec 02,empty
1657,ord,0,10:40 AM,11:05 AM,0,02:46 PM
1658,ord,0,empty,01:43 PM,11/30 5:15 PM,empty
1659,ord,0,empty,08:56 AM,0,10:16 AM
1660,ord,0,empty,03:36 PM,empty,03:33 PM
1661,ord,0,11/30 1:55 PM,02:38 PM,11/30 7:53 PM,empty
1662,wunderground,0,07:10 AM,07:16 AM,09:40 AM,09:22 AM
1663,wunderground,0,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1664,wunderground,0,empty,07:42 PM,09:40 PM,10:24 PM
1665,wunderground,0,empty,09:01 AM,09:34 AM,09:44 AM
1666,wunderground,0,07:45 PM,07:59 PM,10:30 PM,empty
1667,wunderground,0,11:25 PM,empty,6:55 AM Dec 02,empty
1668,wunderground,0,04:00 PM,03:58 PM,06:46 PM,06:28 PM
1669,wunderground,0,empty,07:56 AM,09:11 AM,09:08 AM
1670,wunderground,0,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1671,wunderground,0,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1672,wunderground,0,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1673,wunderground,0,11:50 AM,12:13 PM,03:50 PM,04:09 PM
1674,wunderground,0,empty,12:06 PM,12:51 PM,01:07 PM
1675,wunderground,0,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1676,wunderground,0,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1677,wunderground,0,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1678,wunderground,0,10:15 AM,10:19 AM,12:10 PM,11:50 AM
1679,wunderground,0,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1680,wunderground,0,01:00 PM,02:04 PM,02:35 PM,03:13 PM
1681,wunderground,0,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1682,wunderground,0,12:15 PM,12:41 PM,0,03:13 PM
1683,wunderground,0,empty,12:56 PM,02:48 PM,03:07 PM
1684,wunderground,0,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1685,wunderground,0,12:00 PM,12:08 PM,01:35 PM,01:08 PM
1686,wunderground,0,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1687,wunderground,0,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1688,wunderground,0,empty,08:36 PM,08:46 PM,08:46 PM
1689,wunderground,0,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1690,wunderground,0,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1691,wunderground,0,empty,03:36 PM,empty,04:09 PM
1692,wunderground,0,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1693,wunderground,0,06:30 PM,empty,07:25 PM,empty
1694,wunderground,0,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1695,wunderground,0,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1696,wunderground,0,07:15 PM,07:25 PM,11:52 PM,empty
1697,wunderground,0,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1698,wunderground,0,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1699,wunderground,0,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1700,wunderground,0,empty,05:09 PM,07:38 PM,07:43 PM
1701,wunderground,0,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1702,wunderground,0,08:00 PM,08:23 PM,0,09:53 PM
1703,wunderground,0,10:40 AM,11:02 AM,02:59 PM,03:13 PM
1704,wunderground,0,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1705,wunderground,0,01:29 PM,01:48 PM,04:17 PM,04:17 PM
1706,wunderground,0,04:25 PM,04:35 PM,12:09 AM,empty
1707,wunderground,0,09:00 PM,09:16 PM,12:15 AM Dec 02,12:01 AM
1708,wunderground,0,08:25 PM,empty,11:50 PM,empty
1709,wunderground,0,06:59 AM,07:22 AM,10:34 AM,09:28 AM
1710,wunderground,0,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1711,wunderground,0,01:30 PM,empty,0,03:14 PM
1712,wunderground,0,11:08 PM,empty,5:11 AMDec 02,empty
1713,wunderground,0,05:30 PM,empty,06:09 PM,05:42 PM
1714,wunderground,0,empty,08:40 PM,0,08:53 PM
1715,wunderground,0,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1716,wunderground,0,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1717,wunderground,0,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1718,wunderground,0,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1719,wunderground,0,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1720,wunderground,0,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1721,wunderground,0,04:00 PM,04:12 PM,06:40 PM,06:43 PM
1722,wunderground,0,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1723,wunderground,0,11:55 AM,11:43 AM,06:17 PM,05:38 PM
1724,wunderground,0,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1725,wunderground,0,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1726,wunderground,0,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1727,wunderground,0,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1728,ua,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1729,ua,0,empty,09:01 AM,09:54 AM,09:43 AM
1730,ua,0,03:27 PM,03:28 PM,05:05 PM,05:17 PM
1731,ua,0,empty,10:53 AM,11:19 AM,11:21 AM
1732,ua,0,04:00 PM,03:58 PM,06:46 PM,06:28 PM
1733,ua,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1734,ua,0,empty,12:56 PM,03:19 PM,03:21 PM
1735,ua,0,12:00 PM,12:08 PM,01:45 PM,01:15 PM
1736,ua,0,empty,08:07 AM,01:39 PM,01:30 PM
1737,ua,0,empty,08:26 AM,10:06 AM,09:56 AM
1738,ua,0,empty,01:43 PM,05:15 PM,05:34 PM
1739,ua,0,empty,02:38 PM,07:53 PM,07:58 PM
1740,ua,0,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1741,ua,0,empty,04:37 PM,07:35 PM,07:36 PM
1742,ua,0,empty,07:31 AM,10:31 AM,10:47 AM
1743,ua,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1744,ua,0,01:29 PM,01:48 PM,04:17 PM,04:17 PM
1745,ua,0,04:25 PM,04:25 PM,12:29 AM Dec 02,Fri Dec 2 12:29 AM
1746,ua,0,empty,08:37 AM,empty,09:13 AM
1747,ua,0,empty,07:41 AM,0,empty
1748,ua,0,11:08 PM,empty,5:11 AMDec 02,empty
1749,ua,0,empty,01:45 PM,0,empty
1750,ua,0,empty,11:47 AM,01:40 PM,02:00 PM
1751,ua,0,empty,03:04 PM,04:53 PM,04:44 PM
1752,ua,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1753,ua,0,empty,09:43 AM,0,empty
1754,ua,0,empty,03:04 PM,05:00 PM,04:47 PM
1755,ua,0,empty,09:05 AM,0,empty
1756,ua,0,11:55 AM,11:43 AM,06:17 PM,05:38 PM
1757,ua,0,empty,06:10 AM,07:23 AM,07:17 AM
1758,ua,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1759,flylouisville,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:22 AM
1760,flylouisville,0,empty,07:42 PM,0,09:13 AM
1761,flylouisville,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1762,flylouisville,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1763,flylouisville,0,empty,09:01 AM,09:54 AM,09:13 AM
1764,flylouisville,0,07:45 PM,07:59 PM,10:30 PM,empty
1765,flylouisville,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1766,flylouisville,UA-2830-MCO-CLT,03:27 PM,03:28 PM,05:05 PM,05:17 PM
1767,flylouisville,0,11:25 AM,11:32 AM,02:50 PM,09:13 AM
1768,flylouisville,0,empty,10:53 AM,0,09:13 AM
1769,flylouisville,0,11:25 PM,empty,6:55 AM Dec 02,empty
1770,flylouisville,0,empty,06:10 AM,07:23 AM,09:13 AM
1771,flylouisville,0,12:30 AM,12:41 AM,05:35 AM,09:13 AM
1772,flylouisville,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM
1773,flylouisville,0,empty,07:56 AM,0,09:13 AM
1774,flylouisville,0,empty,10:19 AM,01:16 PM,09:13 AM
1775,flylouisville,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1776,flylouisville,0,empty,08:26 AM,0,09:13 AM
1777,flylouisville,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1778,flylouisville,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1779,flylouisville,AA-1886-BOS-MIA,empty,10:55 AM,02:20 PM,09:13 AM
1780,flylouisville,0,02:30 PM,02:48 PM,07:03 PM,09:13 AM
1781,flylouisville,0,empty,08:00 AM,11:35 AM,09:13 AM
1782,flylouisville,0,empty,03:04 PM,05:00 PM,09:13 AM
1783,flylouisville,0,11:50 AM,12:13 PM,03:50 PM,04:09 PM
1784,flylouisville,0,empty,12:06 PM,01:17 PM,09:13 AM
1785,flylouisville,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1786,flylouisville,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1787,flylouisville,0,06:00 AM,06:02 AM,10:20 AM,09:13 AM
1788,flylouisville,0,08:40 AM,08:40 AM,10:54 AM,09:13 AM
1789,flylouisville,0,10:15 AM,10:19 AM,0,11:50 AM
1790,flylouisville,AA-1279-DFW-PHX,01:00 PM,02:04 PM,0,03:13 PM
1791,flylouisville,0,empty,08:07 AM,01:39 PM,09:13 AM
1792,flylouisville,0,empty,12:56 PM,03:19 PM,09:13 AM
1793,flylouisville,0,empty,12:14 PM,0,09:13 AM
1794,flylouisville,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1795,flylouisville,0,12:00 PM,12:08 PM,01:45 PM,01:15 PM
1796,flylouisville,0,05:25 PM,05:22 PM,08:22 PM,09:13 AM
1797,flylouisville,0,empty,08:36 PM,0,09:13 AM
1798,flylouisville,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1799,flylouisville,0,empty,01:43 PM,05:15 PM,09:13 AM
1800,flylouisville,AA-4330-CVG-ORD,empty,03:36 PM,0,09:13 AM
1801,flylouisville,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1802,flylouisville,AA-1640-MIA-MCO,06:30 PM,empty,07:25 PM,empty
1803,flylouisville,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1804,flylouisville,0,07:15 PM,empty,12:21 AM  Fri 02-Dec-2011,empty
1805,flylouisville,0,empty,02:38 PM,07:53 PM,09:13 AM
1806,flylouisville,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1807,flylouisville,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1808,flylouisville,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1809,flylouisville,0,empty,05:09 PM,0,09:13 AM
1810,flylouisville,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1811,flylouisville,0,empty,04:37 PM,07:35 PM,09:13 AM
1812,flylouisville,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1813,flylouisville,0,10:25 AM,empty,06:44 PM,09:13 AM
1814,flylouisville,0,empty,07:31 AM,0,09:13 AM
1815,flylouisville,0,10:40 AM,11:02 AM,02:59 PM,09:13 AM
1816,flylouisville,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1817,flylouisville,AA-3756-ORD-SLC,12:15 PM,12:41 PM,0,02:46 PM
1818,flylouisville,0,01:29 PM,01:48 PM,04:17 PM,09:13 AM
1819,flylouisville,0,11:55 PM,empty,5:50 AM Dec 02,empty
1820,flylouisville,0,04:25 PM,empty,12:29 AM  Fri 02-Dec-2011,empty
1821,flylouisville,0,09:00 PM,empty,12:15 AM Dec 02,empty
1822,flylouisville,AA-2312-DFW-DTW,08:25 PM,empty,11:50 PM,empty
1823,flylouisville,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1824,flylouisville,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1825,flylouisville,0,empty,08:37 AM,empty,09:13 AM
1826,flylouisville,AA-649-ORD-SNA,01:30 PM,empty,0,04:09 PM
1827,flylouisville,0,02:53 PM,03:01 PM,04:48 PM,09:13 AM
1828,flylouisville,0,empty,07:41 AM,Not Available,09:13 AM
1829,flylouisville,0,11:08 PM,empty,5:11 AMDec 02,empty
1830,flylouisville,0,05:30 PM,empty,06:09 PM,06:15 PM
1831,flylouisville,0,empty,01:45 PM,08:27 AM,09:13 AM
1832,flylouisville,0,empty,11:47 AM,0,09:13 AM
1833,flylouisville,0,empty,08:40 PM,0,09:13 AM
1834,flylouisville,0,empty,03:04 PM,0,09:13 AM
1835,flylouisville,0,02:30 PM,02:48 PM,07:03 PM,09:13 AM
1836,flylouisville,0,empty,09:43 AM,0,09:13 AM
1837,flylouisville,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1838,flylouisville,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1839,flylouisville,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1840,flylouisville,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1841,flylouisville,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1842,flylouisville,0,empty,08:52 AM,11:53 AM,09:13 AM
1843,flylouisville,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1844,flylouisville,0,empty,08:56 AM,0,09:13 AM
1845,flylouisville,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1846,flylouisville,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1847,flylouisville,0,empty,11:41 AM,05:25 PM,09:13 AM
1848,flylouisville,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1849,flylouisville,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1850,flylouisville,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1851,flylouisville,0,02:55 PM,03:31 PM,04:49 PM,09:56 AM
1852,flylouisville,UA-3099-PHX-PHL,11:55 AM,11:43 AM,06:17 PM,05:38 PM
1853,flylouisville,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1854,flylouisville,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1855,flylouisville,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1856,flylouisville,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1857,flylouisville,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1858,flylouisville,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1859,quicktrip,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:22 AM
1860,quicktrip,0,empty,07:42 PM,0,empty
1861,quicktrip,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1862,quicktrip,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1863,quicktrip,0,empty,09:01 AM,09:54 AM,09:43 AM
1864,quicktrip,0,07:45 PM,07:59 PM,0,empty
1865,quicktrip,0,empty,12:14 PM,02:00 PM,02:10 PM
1866,quicktrip,0,06:30 PM,empty,0,empty
